customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,historical_default,cred_hist_length,Current_loan_status,income_group,age_group,age_sort
34,67500.0,RENT,2.0,Venture,Grade B,20000.0,10.99,4,N,5,NO DEFAULT,60k to 80k,26-35,2
30,63000.0,RENT,9.0,Personal,Grade C,20000.0,13.92,3,Y,9,DEFAULT,60k to 80k,26-35,2
34,70000.0,RENT,1.0,Personal,Grade B,20000.0,10.99,4,N,9,NO DEFAULT,60k to 80k,26-35,2
27,70000.0,RENT,3.0,Medical,Grade C,20000.0,10.99,7,N,5,NO DEFAULT,60k to 80k,26-35,2
29,70000.0,RENT,2.0,Medical,Grade C,20000.0,13.85,9,N,5,NO DEFAULT,60k to 80k,26-35,2
27,70000.0,RENT,4.0,Education,Grade B,20000.0,11.48,7,N,9,NO DEFAULT,60k to 80k,26-35,2
28,71874.0,RENT,6.0,Debt Consolidation,Grade B,20000.0,11.48,8,N,6,NO DEFAULT,60k to 80k,26-35,2
34,72000.0,RENT,6.0,Debt Consolidation,Grade B,20000.0,10.99,4,N,6,NO DEFAULT,60k to 80k,26-35,2
27,72000.0,RENT,6.0,Venture,Grade A,20000.0,8.9,7,N,5,NO DEFAULT,60k to 80k,26-35,2
27,72000.0,RENT,4.0,Home Improvement,Grade B,20000.0,9.25,7,N,10,NO DEFAULT,60k to 80k,26-35,2
28,56100.0,RENT,9.0,Medical,Grade D,20000.0,14.59,8,Y,5,DEFAULT,40k to 60k,26-35,2
34,72000.0,RENT,2.0,Venture,Grade B,20000.0,11.89,4,N,10,NO DEFAULT,60k to 80k,26-35,2
27,66000.0,RENT,11.0,Personal,Grade B,20000.0,12.21,7,N,5,DEFAULT,60k to 80k,26-35,2
30,72000.0,RENT,5.0,Education,Grade C,20000.0,13.79,3,N,7,NO DEFAULT,60k to 80k,26-35,2
28,73992.0,RENT,2.0,Personal,Grade B,20000.0,9.96,8,N,7,NO DEFAULT,60k to 80k,26-35,2
28,75000.0,RENT,6.0,Home Improvement,Grade C,20000.0,13.49,8,N,5,NO DEFAULT,60k to 80k,26-35,2
27,75000.0,RENT,0.0,Debt Consolidation,Grade C,20000.0,13.49,7,N,7,NO DEFAULT,60k to 80k,26-35,2
28,58650.0,RENT,13.0,Medical,Grade B,20000.0,10.59,8,N,8,DEFAULT,40k to 60k,26-35,2
27,75000.0,RENT,1.0,Home Improvement,Grade B,20000.0,10.99,7,N,6,NO DEFAULT,60k to 80k,26-35,2
35,69000.0,RENT,8.0,Venture,Grade C,20000.0,13.49,5,Y,5,DEFAULT,60k to 80k,26-35,2
30,69000.0,RENT,2.0,Venture,Grade D,20000.0,17.14,3,Y,7,DEFAULT,60k to 80k,26-35,2
28,75000.0,RENT,0.0,Home Improvement,Grade B,20000.0,11.11,8,N,7,NO DEFAULT,60k to 80k,26-35,2
29,75000.0,RENT,1.0,Venture,Grade A,20000.0,6.54,9,N,9,NO DEFAULT,60k to 80k,26-35,2
27,21403.0,MORTGAGE,2.0,Home Improvement,Grade B,2100.0,11.12,7,N,7,NO DEFAULT,20k to 40k,26-35,2
29,21424.0,MORTGAGE,1.0,Education,Grade A,7750.0,7.51,9,N,10,DEFAULT,20k to 40k,26-35,2
27,75000.0,RENT,3.0,Medical,Grade B,20000.0,11.83,7,N,10,NO DEFAULT,60k to 80k,26-35,2
30,75000.0,RENT,7.0,Medical,Grade B,20000.0,12.18,3,N,7,NO DEFAULT,60k to 80k,26-35,2
28,75000.0,RENT,13.0,Home Improvement,Grade C,20000.0,13.16,8,N,9,NO DEFAULT,60k to 80k,26-35,2
27,21600.0,OWN,1.0,Personal,Grade A,4200.0,7.49,7,N,6,NO DEFAULT,20k to 40k,26-35,2
30,77000.0,RENT,7.0,Venture,Grade B,20000.0,12.42,3,N,8,NO DEFAULT,60k to 80k,26-35,2
29,77625.0,RENT,1.0,Debt Consolidation,Grade B,20000.0,11.11,9,N,9,NO DEFAULT,60k to 80k,26-35,2
28,78000.0,RENT,5.0,Home Improvement,Grade B,20000.0,11.48,8,N,5,NO DEFAULT,60k to 80k,26-35,2
27,72000.0,RENT,4.0,Home Improvement,Grade C,20000.0,13.22,7,N,9,DEFAULT,60k to 80k,26-35,2
28,21600.0,OWN,11.0,Home Improvement,Grade B,8000.0,11.49,8,N,5,NO DEFAULT,20k to 40k,26-35,2
31,73000.0,RENT,1.0,Home Improvement,Grade D,20000.0,15.05,1,Y,5,DEFAULT,60k to 80k,26-35,2
28,79701.0,RENT,11.0,Personal,Grade C,20000.0,13.92,8,N,7,NO DEFAULT,60k to 80k,26-35,2
27,80000.0,RENT,3.0,Personal,Grade A,20000.0,7.49,7,N,9,NO DEFAULT,60k to 80k,26-35,2
35,80000.0,RENT,1.0,Debt Consolidation,Grade C,20000.0,13.98,5,Y,7,NO DEFAULT,60k to 80k,26-35,2
32,83000.0,RENT,6.0,Personal,Grade D,20000.0,14.38,2,N,10,NO DEFAULT,80k plus,26-35,2
27,21600.0,OWN,11.0,Home Improvement,Grade B,4000.0,10.62,7,N,9,NO DEFAULT,20k to 40k,26-35,2
27,84000.0,RENT,1.0,Home Improvement,Grade C,20000.0,13.49,7,N,8,NO DEFAULT,80k plus,26-35,2
28,84996.0,RENT,12.0,Home Improvement,Grade C,20000.0,13.92,8,N,9,NO DEFAULT,80k plus,26-35,2
28,84996.0,RENT,8.0,Home Improvement,Grade C,20000.0,13.92,8,N,9,NO DEFAULT,80k plus,26-35,2
33,85000.0,RENT,16.0,Debt Consolidation,Grade C,20000.0,15.27,3,N,10,NO DEFAULT,80k plus,26-35,2
27,85000.0,RENT,11.0,Personal,Grade B,20000.0,10.59,7,N,8,NO DEFAULT,80k plus,26-35,2
29,73000.0,RENT,1.0,Home Improvement,Grade B,20000.0,11.83,9,N,9,DEFAULT,60k to 80k,26-35,2
29,85155.0,RENT,13.0,Home Improvement,Grade D,20000.0,14.61,9,N,6,NO DEFAULT,80k plus,26-35,2
27,87000.0,RENT,3.0,Home Improvement,Grade A,20000.0,7.49,7,N,8,NO DEFAULT,80k plus,26-35,2
29,21996.0,OWN,7.0,Personal,Grade A,8300.0,5.42,9,N,7,NO DEFAULT,20k to 40k,26-35,2
27,88000.0,RENT,4.0,Debt Consolidation,Grade B,20000.0,10.38,7,N,7,NO DEFAULT,80k plus,26-35,2
30,90000.0,RENT,2.0,Debt Consolidation,Grade B,20000.0,11.99,3,N,9,NO DEFAULT,80k plus,26-35,2
27,90000.0,RENT,0.0,Debt Consolidation,Grade A,20000.0,6.54,7,N,9,NO DEFAULT,80k plus,26-35,2
32,90000.0,RENT,11.0,Personal,Grade C,20000.0,13.22,2,Y,6,NO DEFAULT,80k plus,26-35,2
29,92000.0,RENT,2.0,Debt Consolidation,Grade C,20000.0,13.72,9,N,10,NO DEFAULT,80k plus,26-35,2
32,81400.0,RENT,2.0,Venture,Grade D,20000.0,14.84,2,Y,6,DEFAULT,80k plus,26-35,2
27,81500.0,RENT,2.0,Home Improvement,Grade D,20000.0,17.51,7,Y,8,DEFAULT,80k plus,26-35,2
28,22000.0,OWN,5.0,Education,Grade A,8000.0,6.99,8,N,5,NO DEFAULT,20k to 40k,26-35,2
34,93600.0,RENT,15.0,Education,Grade D,20000.0,15.31,4,N,5,NO DEFAULT,80k plus,26-35,2
27,22000.0,MORTGAGE,11.0,Education,Grade A,2500.0,7.49,7,N,6,NO DEFAULT,20k to 40k,26-35,2
28,94050.0,RENT,7.0,Home Improvement,Grade C,20000.0,14.26,8,Y,9,NO DEFAULT,80k plus,26-35,2
31,96000.0,RENT,5.0,Venture,Grade D,20000.0,17.19,1,Y,8,NO DEFAULT,80k plus,26-35,2
33,96000.0,RENT,14.0,Venture,Grade A,20000.0,7.88,3,N,10,NO DEFAULT,80k plus,26-35,2
32,96000.0,RENT,7.0,Personal,Grade D,20000.0,14.42,2,N,9,NO DEFAULT,80k plus,26-35,2
31,96588.0,RENT,2.0,Home Improvement,Grade B,20000.0,10.95,1,N,9,NO DEFAULT,80k plus,26-35,2
29,22000.0,OWN,4.0,Personal,Grade B,2400.0,10.75,9,N,7,NO DEFAULT,20k to 40k,26-35,2
34,97356.0,RENT,12.0,Personal,Grade C,20000.0,13.22,4,Y,7,NO DEFAULT,80k plus,26-35,2
33,98000.0,RENT,2.0,Education,Grade A,20000.0,6.91,3,N,5,NO DEFAULT,80k plus,26-35,2
30,22000.0,OWN,4.0,Venture,Grade C,2000.0,13.57,3,N,9,NO DEFAULT,20k to 40k,26-35,2
28,86652.0,RENT,5.0,Home Improvement,Grade B,20000.0,11.58,8,N,5,DEFAULT,80k plus,26-35,2
30,22000.0,OWN,4.0,Venture,Grade B,6000.0,11.89,3,N,8,NO DEFAULT,20k to 40k,26-35,2
30,22000.0,MORTGAGE,1.0,Education,Grade B,5375.0,12.21,3,N,9,NO DEFAULT,20k to 40k,26-35,2
31,100000.0,RENT,6.0,Home Improvement,Grade B,20000.0,12.42,1,N,9,NO DEFAULT,80k plus,26-35,2
27,100000.0,RENT,9.0,Medical,Grade B,20000.0,12.69,7,N,5,NO DEFAULT,80k plus,26-35,2
27,100000.0,RENT,4.0,Medical,Grade B,20000.0,11.12,7,N,9,NO DEFAULT,80k plus,26-35,2
29,100000.0,RENT,0.0,Personal,Grade C,20000.0,13.98,9,Y,6,NO DEFAULT,80k plus,26-35,2
29,22080.0,OWN,3.0,Education,Grade A,8000.0,8.59,9,N,9,NO DEFAULT,20k to 40k,26-35,2
33,100000.0,RENT,4.0,Personal,Grade C,20000.0,10.99,3,N,7,NO DEFAULT,80k plus,26-35,2
28,22200.0,OWN,4.0,Home Improvement,Grade B,2500.0,11.49,8,N,5,NO DEFAULT,20k to 40k,26-35,2
31,101000.0,RENT,3.0,Debt Consolidation,Grade A,20000.0,7.9,1,N,10,DEFAULT,80k plus,26-35,2
32,101000.0,RENT,3.0,Personal,Grade B,20000.0,10.75,2,N,9,NO DEFAULT,80k plus,26-35,2
33,89004.0,RENT,2.0,Personal,Grade E,20000.0,17.58,3,Y,6,DEFAULT,80k plus,26-35,2
35,22300.0,OWN,1.0,Personal,Grade C,3775.0,15.27,5,N,6,NO DEFAULT,20k to 40k,26-35,2
35,102000.0,RENT,3.0,Home Improvement,Grade C,20000.0,13.85,5,N,10,NO DEFAULT,80k plus,26-35,2
28,22404.0,MORTGAGE,3.0,Venture,Grade C,5725.0,14.79,8,N,9,DEFAULT,20k to 40k,26-35,2
27,105000.0,RENT,4.0,Venture,Grade B,20000.0,10.62,7,N,9,NO DEFAULT,80k plus,26-35,2
30,106000.0,RENT,9.0,Debt Consolidation,Grade C,20000.0,13.22,3,Y,5,NO DEFAULT,80k plus,26-35,2
28,98000.0,RENT,0.0,Home Improvement,Grade D,20000.0,14.96,8,N,6,DEFAULT,80k plus,26-35,2
27,98000.0,RENT,11.0,Home Improvement,Grade D,20000.0,16.0,7,N,8,DEFAULT,80k plus,26-35,2
30,110000.0,RENT,5.0,Venture,Grade D,20000.0,14.11,3,Y,5,NO DEFAULT,80k plus,26-35,2
29,99855.0,RENT,2.0,Venture,Grade D,20000.0,17.06,9,N,8,DEFAULT,80k plus,26-35,2
30,115000.0,RENT,3.0,Debt Consolidation,Grade B,20000.0,11.11,3,N,7,NO DEFAULT,80k plus,26-35,2
27,22800.0,MORTGAGE,11.0,Medical,Grade B,2500.0,10.99,7,N,10,NO DEFAULT,20k to 40k,26-35,2
31,103000.0,RENT,2.0,Venture,Grade E,20000.0,18.17,1,N,5,DEFAULT,80k plus,26-35,2
29,115500.0,RENT,1.0,Education,Grade B,20000.0,10.46,9,N,9,NO DEFAULT,80k plus,26-35,2
28,89250.0,RENT,0.0,Medical,Grade D,20000.0,10.99,8,N,8,DEFAULT,80k plus,26-35,2
34,120000.0,RENT,7.0,Venture,Grade C,20000.0,13.8,4,N,7,NO DEFAULT,80k plus,26-35,2
27,120000.0,RENT,1.0,Debt Consolidation,Grade A,20000.0,6.54,7,N,9,NO DEFAULT,80k plus,26-35,2
28,108000.0,RENT,2.0,Personal,Grade D,20000.0,15.31,8,N,7,DEFAULT,80k plus,26-35,2
28,120000.0,RENT,4.0,Education,Grade C,20000.0,14.26,8,N,7,NO DEFAULT,80k plus,26-35,2
27,125000.0,RENT,3.0,Debt Consolidation,Grade B,20000.0,9.25,7,N,8,NO DEFAULT,80k plus,26-35,2
35,113000.0,RENT,0.0,Debt Consolidation,Grade D,20000.0,10.99,5,N,7,DEFAULT,80k plus,26-35,2
32,129000.0,RENT,0.0,Medical,Grade B,20000.0,10.99,2,N,10,NO DEFAULT,80k plus,26-35,2
33,130000.0,RENT,1.0,Education,Grade A,20000.0,6.62,3,N,10,NO DEFAULT,80k plus,26-35,2
30,100815.0,RENT,7.0,Medical,Grade E,20000.0,18.3,3,Y,6,DEFAULT,80k plus,26-35,2
27,132000.0,RENT,6.0,Venture,Grade C,20000.0,12.73,7,N,8,NO DEFAULT,80k plus,26-35,2
27,22896.0,OWN,1.0,Medical,Grade B,5000.0,11.48,7,N,8,NO DEFAULT,20k to 40k,26-35,2
34,135000.0,RENT,6.0,Home Improvement,Grade D,20000.0,17.74,4,Y,8,NO DEFAULT,80k plus,26-35,2
29,140000.0,RENT,5.0,Debt Consolidation,Grade C,20000.0,13.49,9,Y,8,NO DEFAULT,80k plus,26-35,2
27,140000.0,RENT,4.0,Education,Grade A,20000.0,7.9,7,N,6,NO DEFAULT,80k plus,26-35,2
29,140000.0,RENT,3.0,Personal,Grade B,20000.0,10.0,9,N,9,NO DEFAULT,80k plus,26-35,2
34,148080.0,RENT,0.0,Home Improvement,Grade A,20000.0,8.9,4,N,6,NO DEFAULT,80k plus,26-35,2
31,155000.0,RENT,3.0,Home Improvement,Grade B,20000.0,10.74,1,N,6,NO DEFAULT,80k plus,26-35,2
30,156000.0,RENT,0.0,Education,Grade A,20000.0,6.54,3,N,8,NO DEFAULT,80k plus,26-35,2
34,148000.0,RENT,0.0,Home Improvement,Grade B,20000.0,10.99,4,N,6,DEFAULT,80k plus,26-35,2
31,23000.0,OWN,13.0,Personal,Grade A,4500.0,5.79,1,N,9,NO DEFAULT,20k to 40k,26-35,2
32,175000.0,RENT,3.0,Debt Consolidation,Grade C,20000.0,13.49,2,Y,8,NO DEFAULT,80k plus,26-35,2
30,180000.0,RENT,1.0,Education,Grade C,20000.0,14.22,3,N,10,NO DEFAULT,80k plus,26-35,2
28,113000.0,RENT,9.0,Debt Consolidation,Grade C,19975.0,13.92,8,N,9,DEFAULT,80k plus,26-35,2
29,53313.0,RENT,13.0,Medical,Grade B,19850.0,10.99,9,N,7,DEFAULT,40k to 60k,26-35,2
34,23000.0,OWN,2.0,Personal,Grade A,2500.0,10.99,4,N,7,NO DEFAULT,20k to 40k,26-35,2
30,49110.0,RENT,2.0,Education,Grade B,19775.0,12.42,3,N,10,DEFAULT,40k to 60k,26-35,2
33,18000.0,RENT,0.0,Debt Consolidation,Grade A,500.0,10.99,3,Y,6,DEFAULT,0 to 20k,26-35,2
27,12000.0,RENT,1.0,Debt Consolidation,Grade A,725.0,7.37,7,Y,6,NO DEFAULT,0 to 20k,26-35,2
32,12000.0,RENT,3.0,Medical,Grade C,900.0,10.28,2,N,5,DEFAULT,0 to 20k,26-35,2
30,23000.0,RENT,1.0,Medical,Grade B,950.0,10.99,3,N,6,NO DEFAULT,20k to 40k,26-35,2
31,10200.0,RENT,4.0,Medical,Grade D,1000.0,10.99,1,Y,10,DEFAULT,0 to 20k,26-35,2
27,11808.0,RENT,4.0,Medical,Grade D,1000.0,14.91,7,N,8,DEFAULT,0 to 20k,26-35,2
33,12000.0,RENT,4.0,Education,Grade A,1000.0,7.88,3,N,7,NO DEFAULT,0 to 20k,26-35,2
28,12000.0,RENT,1.0,Home Improvement,Grade D,1000.0,16.32,8,Y,9,DEFAULT,0 to 20k,26-35,2
29,12480.0,RENT,4.0,Education,Grade A,1000.0,8.9,9,N,9,NO DEFAULT,0 to 20k,26-35,2
29,14400.0,RENT,3.0,Education,Grade D,1000.0,16.32,9,Y,8,DEFAULT,0 to 20k,26-35,2
27,17000.0,RENT,1.0,Venture,Grade A,1000.0,7.29,7,N,5,NO DEFAULT,0 to 20k,26-35,2
28,18000.0,RENT,0.0,Personal,Grade C,1000.0,13.49,8,N,8,DEFAULT,0 to 20k,26-35,2
29,20000.0,RENT,0.0,Personal,Grade B,1000.0,10.65,9,N,10,NO DEFAULT,0 to 20k,26-35,2
35,23400.0,OWN,12.0,Education,Grade D,5000.0,15.33,5,N,9,NO DEFAULT,20k to 40k,26-35,2
30,36432.0,RENT,1.0,Education,Grade D,19000.0,15.21,3,Y,5,DEFAULT,20k to 40k,26-35,2
28,44000.0,RENT,3.0,Medical,Grade D,19000.0,16.82,8,N,8,DEFAULT,40k to 60k,26-35,2
31,51500.0,RENT,6.0,Education,Grade D,19000.0,14.83,1,Y,10,DEFAULT,40k to 60k,26-35,2
33,56136.0,RENT,12.0,Venture,Grade D,19000.0,15.68,3,Y,5,DEFAULT,40k to 60k,26-35,2
27,23652.0,MORTGAGE,9.0,Personal,Grade A,2000.0,7.49,7,N,8,NO DEFAULT,20k to 40k,26-35,2
28,58000.0,RENT,5.0,Home Improvement,Grade D,19000.0,14.09,8,N,8,DEFAULT,40k to 60k,26-35,2
30,23748.0,MORTGAGE,4.0,Medical,Grade C,6100.0,14.27,3,Y,10,DEFAULT,20k to 40k,26-35,2
32,65000.0,RENT,2.0,Medical,Grade C,19000.0,12.84,2,Y,5,NO DEFAULT,60k to 80k,26-35,2
35,65412.0,RENT,12.0,Home Improvement,Grade B,19000.0,11.14,5,N,7,NO DEFAULT,60k to 80k,26-35,2
29,71000.0,RENT,0.0,Personal,Grade A,19000.0,6.54,9,N,9,NO DEFAULT,60k to 80k,26-35,2
29,83700.0,RENT,3.0,Personal,Grade C,19000.0,10.99,9,N,10,NO DEFAULT,80k plus,26-35,2
30,60000.0,RENT,7.0,Personal,Grade C,18950.0,15.96,3,Y,6,DEFAULT,40k to 60k,26-35,2
34,42000.0,RENT,5.0,Personal,Grade A,18825.0,7.9,4,N,10,NO DEFAULT,40k to 60k,26-35,2
30,24000.0,MORTGAGE,4.0,Debt Consolidation,Grade A,7000.0,6.62,3,N,10,NO DEFAULT,20k to 40k,26-35,2
32,60000.0,RENT,5.0,Venture,Grade B,18800.0,9.99,2,N,7,DEFAULT,40k to 60k,26-35,2
34,95000.0,RENT,5.0,Venture,Grade C,18600.0,13.57,4,Y,7,NO DEFAULT,80k plus,26-35,2
28,99700.0,RENT,2.0,Debt Consolidation,Grade C,18600.0,14.26,8,Y,8,NO DEFAULT,80k plus,26-35,2
27,24000.0,OWN,1.0,Personal,Grade A,6000.0,8.9,7,N,10,NO DEFAULT,20k to 40k,26-35,2
32,24000.0,OWN,2.0,Personal,Grade D,5000.0,16.29,2,N,9,NO DEFAULT,20k to 40k,26-35,2
28,50400.0,RENT,8.0,Venture,Grade D,18500.0,16.02,8,N,6,DEFAULT,40k to 60k,26-35,2
30,60000.0,RENT,14.0,Medical,Grade C,18500.0,12.99,3,N,5,DEFAULT,40k to 60k,26-35,2
27,60000.0,RENT,4.0,Debt Consolidation,Grade B,18500.0,10.99,7,N,5,DEFAULT,40k to 60k,26-35,2
33,62004.0,RENT,3.0,Education,Grade C,18500.0,12.87,3,N,9,NO DEFAULT,60k to 80k,26-35,2
27,24000.0,OWN,1.0,Education,Grade C,6000.0,10.99,7,N,7,NO DEFAULT,20k to 40k,26-35,2
31,112000.0,RENT,1.0,Venture,Grade A,18500.0,7.51,1,N,7,NO DEFAULT,80k plus,26-35,2
33,62500.0,RENT,3.0,Debt Consolidation,Grade B,18400.0,9.91,3,N,7,NO DEFAULT,60k to 80k,26-35,2
31,121000.0,RENT,15.0,Home Improvement,Grade D,18400.0,10.99,1,Y,10,NO DEFAULT,80k plus,26-35,2
29,45000.0,RENT,8.0,Medical,Grade C,18250.0,14.27,9,N,6,DEFAULT,40k to 60k,26-35,2
35,24000.0,MORTGAGE,14.0,Debt Consolidation,Grade A,4000.0,7.49,5,N,7,NO DEFAULT,20k to 40k,26-35,2
30,24000.0,OWN,11.0,Venture,Grade A,6000.0,10.99,3,N,9,NO DEFAULT,20k to 40k,26-35,2
29,30996.0,RENT,0.0,Debt Consolidation,Grade B,18000.0,10.75,9,N,7,DEFAULT,20k to 40k,26-35,2
29,42000.0,RENT,6.0,Personal,Grade C,18000.0,14.65,9,N,7,DEFAULT,40k to 60k,26-35,2
31,24000.0,MORTGAGE,3.0,Venture,Grade A,3000.0,7.49,1,N,10,NO DEFAULT,20k to 40k,26-35,2
29,24000.0,MORTGAGE,0.0,Education,Grade B,4000.0,10.59,9,N,10,NO DEFAULT,20k to 40k,26-35,2
27,24000.0,OWN,4.0,Education,Grade C,4000.0,12.99,7,N,6,NO DEFAULT,20k to 40k,26-35,2
28,24000.0,MORTGAGE,2.0,Home Improvement,Grade B,9600.0,11.99,8,N,8,NO DEFAULT,20k to 40k,26-35,2
27,45150.0,RENT,1.0,Personal,Grade C,18000.0,13.16,7,N,7,DEFAULT,40k to 60k,26-35,2
34,45996.0,RENT,4.0,Debt Consolidation,Grade A,18000.0,10.99,4,Y,9,DEFAULT,40k to 60k,26-35,2
27,50000.0,RENT,0.0,Personal,Grade A,18000.0,8.49,7,N,9,NO DEFAULT,40k to 60k,26-35,2
32,24000.0,OWN,1.0,Medical,Grade A,2000.0,7.29,2,N,6,NO DEFAULT,20k to 40k,26-35,2
34,50000.0,RENT,4.0,Personal,Grade B,18000.0,8.88,4,N,9,DEFAULT,40k to 60k,26-35,2
31,50000.0,RENT,2.0,Medical,Grade C,18000.0,13.48,1,Y,9,DEFAULT,40k to 60k,26-35,2
27,24000.0,MORTGAGE,6.0,Personal,Grade A,6250.0,8.49,7,N,8,NO DEFAULT,20k to 40k,26-35,2
27,51200.0,RENT,11.0,Education,Grade D,18000.0,14.96,7,Y,8,DEFAULT,40k to 60k,26-35,2
34,51312.0,RENT,0.0,Home Improvement,Grade C,18000.0,13.85,4,N,10,DEFAULT,40k to 60k,26-35,2
29,54000.0,RENT,0.0,Education,Grade B,18000.0,10.99,9,N,6,DEFAULT,40k to 60k,26-35,2
32,55000.0,RENT,0.0,Debt Consolidation,Grade B,18000.0,10.38,2,N,7,DEFAULT,40k to 60k,26-35,2
28,24000.0,OWN,3.0,Personal,Grade B,8000.0,10.37,8,N,5,NO DEFAULT,20k to 40k,26-35,2
29,56964.0,RENT,12.0,Debt Consolidation,Grade A,18000.0,10.99,9,N,8,NO DEFAULT,40k to 60k,26-35,2
33,60000.0,RENT,7.0,Home Improvement,Grade A,18000.0,8.49,3,N,5,NO DEFAULT,40k to 60k,26-35,2
30,24000.0,OWN,0.0,Venture,Grade A,2500.0,7.29,3,N,6,NO DEFAULT,20k to 40k,26-35,2
28,60372.0,RENT,4.0,Debt Consolidation,Grade C,18000.0,14.65,8,Y,5,NO DEFAULT,60k to 80k,26-35,2
28,63000.0,RENT,12.0,Home Improvement,Grade B,18000.0,10.65,8,N,9,NO DEFAULT,60k to 80k,26-35,2
27,64000.0,RENT,3.0,Medical,Grade B,18000.0,11.11,7,N,8,NO DEFAULT,60k to 80k,26-35,2
30,64000.0,RENT,1.0,Venture,Grade A,18000.0,8.38,3,N,7,NO DEFAULT,60k to 80k,26-35,2
27,59000.0,RENT,3.0,Personal,Grade B,18000.0,12.18,7,N,9,DEFAULT,40k to 60k,26-35,2
35,66000.0,RENT,0.0,Home Improvement,Grade B,18000.0,9.99,5,N,8,NO DEFAULT,60k to 80k,26-35,2
33,67800.0,RENT,3.0,Home Improvement,Grade B,18000.0,10.08,3,N,6,NO DEFAULT,60k to 80k,26-35,2
29,68004.0,RENT,3.0,Medical,Grade B,18000.0,10.0,9,N,9,NO DEFAULT,60k to 80k,26-35,2
27,69790.0,RENT,6.0,Debt Consolidation,Grade B,18000.0,10.25,7,N,9,NO DEFAULT,60k to 80k,26-35,2
28,24000.0,MORTGAGE,2.0,Education,Grade A,1500.0,7.14,8,N,10,NO DEFAULT,20k to 40k,26-35,2
28,64000.0,RENT,1.0,Debt Consolidation,Grade B,18000.0,11.58,8,N,6,DEFAULT,60k to 80k,26-35,2
33,70000.0,RENT,18.0,Education,Grade B,18000.0,11.89,3,N,9,NO DEFAULT,60k to 80k,26-35,2
34,72000.0,RENT,7.0,Education,Grade D,18000.0,15.95,4,Y,8,NO DEFAULT,60k to 80k,26-35,2
33,67000.0,RENT,8.0,Home Improvement,Grade C,18000.0,13.11,3,Y,7,DEFAULT,60k to 80k,26-35,2
31,75000.0,RENT,4.0,Home Improvement,Grade A,18000.0,8.9,1,N,6,NO DEFAULT,60k to 80k,26-35,2
34,24000.0,OWN,4.0,Home Improvement,Grade C,2400.0,13.98,4,N,9,NO DEFAULT,20k to 40k,26-35,2
34,78000.0,RENT,5.0,Education,Grade A,18000.0,8.9,4,N,9,NO DEFAULT,60k to 80k,26-35,2
30,24000.0,OWN,4.0,Medical,Grade A,7500.0,7.88,3,N,9,NO DEFAULT,20k to 40k,26-35,2
28,80000.0,RENT,8.0,Home Improvement,Grade B,18000.0,10.59,8,N,10,NO DEFAULT,60k to 80k,26-35,2
28,80000.0,RENT,9.0,Personal,Grade B,18000.0,11.49,8,N,6,NO DEFAULT,60k to 80k,26-35,2
27,80000.0,RENT,1.0,Venture,Grade B,18000.0,10.39,7,N,8,NO DEFAULT,60k to 80k,26-35,2
28,81972.0,RENT,4.0,Debt Consolidation,Grade B,18000.0,10.99,8,N,6,NO DEFAULT,80k plus,26-35,2
27,24000.0,MORTGAGE,2.0,Debt Consolidation,Grade B,9200.0,10.99,7,N,9,NO DEFAULT,20k to 40k,26-35,2
33,24000.0,MORTGAGE,2.0,Debt Consolidation,Grade B,6000.0,10.25,3,N,6,NO DEFAULT,20k to 40k,26-35,2
29,74000.0,RENT,0.0,Venture,Grade D,18000.0,17.04,9,Y,10,DEFAULT,60k to 80k,26-35,2
29,24000.0,MORTGAGE,7.0,Medical,Grade A,10000.0,10.99,9,N,6,NO DEFAULT,20k to 40k,26-35,2
28,89004.0,RENT,3.0,Personal,Grade A,18000.0,7.49,8,N,10,NO DEFAULT,80k plus,26-35,2
31,90000.0,RENT,12.0,Education,Grade B,18000.0,12.42,1,N,8,NO DEFAULT,80k plus,26-35,2
31,78000.0,RENT,0.0,Home Improvement,Grade D,18000.0,18.79,1,N,9,DEFAULT,60k to 80k,26-35,2
30,90000.0,RENT,14.0,Medical,Grade A,18000.0,8.94,3,N,8,NO DEFAULT,80k plus,26-35,2
34,100000.0,RENT,4.0,Venture,Grade C,18000.0,13.49,4,Y,10,NO DEFAULT,80k plus,26-35,2
32,100000.0,RENT,2.0,Personal,Grade A,18000.0,10.99,2,N,5,NO DEFAULT,80k plus,26-35,2
27,100000.0,RENT,0.0,Venture,Grade A,18000.0,7.88,7,N,5,NO DEFAULT,80k plus,26-35,2
30,101500.0,RENT,2.0,Home Improvement,Grade B,18000.0,12.18,3,N,7,NO DEFAULT,80k plus,26-35,2
31,102000.0,RENT,11.0,Medical,Grade B,18000.0,10.0,1,N,10,NO DEFAULT,80k plus,26-35,2
33,90000.0,RENT,15.0,Personal,Grade B,18000.0,11.58,3,N,10,DEFAULT,80k plus,26-35,2
33,103000.0,RENT,17.0,Personal,Grade D,18000.0,16.82,3,Y,6,NO DEFAULT,80k plus,26-35,2
27,110000.0,RENT,5.0,Venture,Grade B,18000.0,9.91,7,N,5,NO DEFAULT,80k plus,26-35,2
31,24000.0,OWN,1.0,Home Improvement,Grade A,1200.0,8.94,1,N,5,NO DEFAULT,20k to 40k,26-35,2
30,24000.0,MORTGAGE,7.0,Home Improvement,Grade A,6000.0,8.94,3,N,7,NO DEFAULT,20k to 40k,26-35,2
